review_id,rating,date,review_text,date_parsed,year
ChdDSUhNMG9nS0VJQ0FnSUN3OXJ5UGtRRRAB,5,8 years ago,"Sekarang tempatnya bagus, asri",2018-01-18 08:03:10.694782,2018
ChZDSUhNMG9nS0VJQ0FnTURvOHRQbldREAE,5,8 months ago,Sangat bersih,2025-05-18 08:03:10.694782,2025
ChZDSUhNMG9nS0VJQ0FnSUQwelB1WmNREAE,4,6 years ago,Berseri good bisa buat percontohan,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUNBcFBDUmtnRRAB,5,10 years ago,kangen sudah 15 tahun belum pulang 😂 …,2016-01-18 08:03:10.694782,2016
ChZDSUhNMG9nS0VJQ0FnSUNBNzV1aWN3EAE,5,8 years ago,Tempat yang sangat sejuk dan indah,2018-01-18 08:03:10.694782,2018
ChdDSUhNMG9nS0VJQ0FnSUNpZ3Z1cXVRRRAB,5,5 years ago,Tempatnya nyaman dan sejuk,2021-01-18 08:03:10.694782,2021
ChdDSUhNMG9nS0VJQ0FnSURRMzlYZHVBRRAB,5,7 years ago,Tmpt nya bersih,2019-01-18 08:03:10.694782,2019
ChZDSUhNMG9nS0VJQ0FnSUNVdDUzelpBEAE,5,6 years ago,Masjidnya enak bersih dan besar,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUNtX3BqZGhBRRAB,5,4 years ago,Bersih rapi masjid besar,2022-01-18 08:03:10.694782,2022
ChdDSUhNMG9nS0VOcWtscVd4MjRTS3pRRRAB,5,7 months ago,Bersih,2025-06-18 08:03:10.694782,2025
ChZDSUhNMG9nS0VJQ0FnSURNaVpXY1NnEAE,3,6 years ago,Bagus,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSURveE15NjdBRRAB,4,6 years ago,Ada tempat bermain anak,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUNHMjktUTJnRRAB,4,4 years ago,Durian hutan ngantang..mantaf,2022-01-18 08:03:10.694782,2022
ChZDSUhNMG9nS0VJQ0FnSUNndXJhSVh3EAE,3,8 years ago,"tempat yang indah di malam hari
taman baru yang indah",2018-01-18 08:03:10.694782,2018
ChZDSUhNMG9nS0VJQ0FnSUNjaWU3R2ZREAE,5,5 years ago,Bersih tempat nya,2021-01-18 08:03:10.694782,2021
ChdDSUhNMG9nS0VJQ0FnSURnc1BhRG5RRRAB,3,7 years ago,"Komplek masjid Agung.
Ramadhan udara sejuk.",2019-01-18 08:03:10.694782,2019
ChZDSUhNMG9nS0VJQ0FnSUNBX1BESUVnEAE,5,7 years ago,Nyaman buat ngobrol,2019-01-18 08:03:10.694782,2019
ChZDSUhNMG9nS0VJQ0FnSUNnaU5QTlBnEAE,5,Edited 7 years ago,Nyaman buat anak kecil,2026-01-18 08:03:10.694782,2026
ChdDSUhNMG9nS0VJQ0FnSUNUX0pyMm5BRRAB,5,a year ago,,2025-01-18 08:03:10.694782,2025
ChdDSUhNMG9nS0VJQ0FnSURTMW9LRXJBRRAB,5,5 years ago,Tempat yg nyaman & asri,2021-01-18 08:03:10.694782,2021
ChZDSUhNMG9nS0VJQ0FnSUNXMHFLRVNBEAE,5,3 years ago,Asyik buat hangout,2023-01-18 08:03:10.694782,2023
ChdDSUhNMG9nS0VJQ0FnSUNnM3MzVjdnRRAB,3,7 years ago,Lumayan buat refreshing outdoor,2019-01-18 08:03:10.694782,2019
ChdDSUhNMG9nS0VJQ0FnSUNzdHRIejZnRRAB,5,5 years ago,Tempat x bagus sekali,2021-01-18 08:03:10.694782,2021
ChdDSUhNMG9nS0VJQ0FnSUNRenJPdXVnRRAB,4,7 years ago,Bagus indah rapi taman alun alun Lumajang,2019-01-18 08:03:10.694782,2019
ChZDSUhNMG9nS0VJQ0FnSUNZeS11Y1JnEAE,5,6 years ago,"Tempatnya indah, bagus, dan asri",2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUM4cU9LeDdRRRAB,5,5 years ago,Paling enak buat santai dikala ke lumajang,2021-01-18 08:03:10.694782,2021
ChZDSUhNMG9nS0VJQ0FnSUQwNE5TVUVnEAE,4,6 years ago,Alun2 luas banget,2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSUNCMzlHaUV3EAE,5,3 years ago,Bagus klo malam hari,2023-01-18 08:03:10.694782,2023
ChZDSUhNMG9nS0VJQ0FnSUN3cnV5MktBEAE,5,7 years ago,Because this place is really nice to release the stress,2019-01-18 08:03:10.694782,2019
ChZDSUhNMG9nS0VJQ0FnSUNhdmRqeGR3EAE,5,4 years ago,tempatnya nyaman,2022-01-18 08:03:10.694782,2022
ChdDSUhNMG9nS0VJQ0FnSURRLTQ3VTdBRRAB,5,Edited 6 years ago,Tempat yg nyaman,2026-01-18 08:03:10.694782,2026
ChRDSUhNMG9nS0VJQ0FnSUM2bDVBMxAB,5,4 years ago,Enak buat nongkrong dan olahraga,2022-01-18 08:03:10.694782,2022
ChZDSUhNMG9nS0VJQ0FnSUNRbWZUTVdnEAE,5,8 years ago,Sekarang bagus banget lho....,2018-01-18 08:03:10.694782,2018
ChdDSUhNMG9nS0VJQ0FnSUNKb29INWp3RRAB,5,2 years ago,Taman bermain dan membaca di sini,2024-01-18 08:03:10.694782,2024
ChdDSUhNMG9nS0VJQ0FnSURReXFERnJnRRAB,5,7 years ago,"Tempat rekreasi, olah raga, dan lain-lain",2019-01-18 08:03:10.694782,2019
ChdDSUhNMG9nS0VJQ0FnSUNlejl2dWtnRRAB,5,Edited a year ago,Ikon di kota q... Lumajang sae👌👌👌👍👍👍 …,2026-01-18 08:03:10.694782,2026
ChdDSUhNMG9nS0VJQ0FnSURrOTdmeHp3RRAB,5,6 years ago,Makin tambah siipp dah alun2 lumajang..,2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSUNnaUxUZ0lnEAE,5,7 years ago,Nyaman buat lepas penat,2019-01-18 08:03:10.694782,2019
ChdDSUhNMG9nS0VJQ0FnSUNNcWVpZnlnRRAB,5,6 years ago,Indah dan luas serta nyaman,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUQ0aXZPTG5BRRAB,5,6 years ago,"Bersih, tempatnya nyaman dan strategis",2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUMwNllYM2d3RRAB,5,Edited 3 years ago,Banyak parkir polisi di halaman alun alun,2026-01-18 08:03:10.694782,2026
ChZDSUhNMG9nS0VJQ0FnSUNBcDV1UVdREAE,4,7 years ago,Bagus Tempat nya,2019-01-18 08:03:10.694782,2019
ChZDSUhNMG9nS0VJQ0FnSURJd01tV1h3EAE,5,7 years ago,Sukak dah pokoknya,2019-01-18 08:03:10.694782,2019
ChdDSUhNMG9nS0VJQ0FnSURTM3RxYzBRRRAB,5,5 years ago,"Nice place, clean and quite..",2021-01-18 08:03:10.694782,2021
ChdDSUhNMG9nS0VJQ0FnSURMaDZ2UjVRRRAB,4,a year ago,rumahku iku rek,2025-01-18 08:03:10.694782,2025
ChdDSUhNMG9nS0VJQ0FnSUNTeU4taDZBRRAB,5,Edited 2 years ago,tempatnya bersih,2026-01-18 08:03:10.694782,2026
ChZDSUhNMG9nS0VJQ0FnSURRNFpuTFhREAE,4,8 years ago,Ok,2018-01-18 08:03:10.694782,2018
ChZDSUhNMG9nS0VJQ0FnSURnMFBmMkxBEAE,5,9 years ago,Bagus.. saya suka tempat ini.,2017-01-18 08:03:10.694782,2017
ChdDSUhNMG9nS0VJQ0FnSUNVcWZEMTVBRRAB,4,6 years ago,Tempat y nyaman dan sejuk.,2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSURvczQ2dkZnEAE,4,6 years ago,"Like other alun-alun, wide, has masjid",2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSURJd0stWG9RRRAB,4,Edited 7 years ago,"Banyak jajanan,cocok untuk bawa anak-anak",2026-01-18 08:03:10.694782,2026
ChdDSUhNMG9nS0VJQ0FnSUNndGJTbGpRRRAB,5,7 years ago,Bisa buat nyantai sejenak,2019-01-18 08:03:10.694782,2019
ChZDSUhNMG9nS0VJQ0FnSUR5emNfcmZREAE,5,4 years ago,Tempat bersantai ria yang asri,2022-01-18 08:03:10.694782,2022
ChZDSUhNMG9nS0VJQ0FnSUMyLUlEMVVBEAE,5,3 years ago,Alun alun yang adem banget. Full facilitas,2023-01-18 08:03:10.694782,2023
ChZDSUhNMG9nS0VJQ0FnSURheEt6dklBEAE,5,4 years ago,Alun2 yang sangat luas..,2022-01-18 08:03:10.694782,2022
ChZDSUhNMG9nS0VJQ0FnSUNBN3VTUEF3EAE,5,7 years ago,Bagus untuk istirahat wan wisata,2019-01-18 08:03:10.694782,2019
ChdDSUhNMG9nS0VJQ0FnSURncHJ6QnhRRRAB,5,8 years ago,Tempat berkumpulnya penduduk Lumajang,2018-01-18 08:03:10.694782,2018
ChZDSUhNMG9nS0VJQ0FnSUQ2ci1DS0tnEAE,4,4 years ago,Bersih. Indah. Rindang,2022-01-18 08:03:10.694782,2022
ChZDSUhNMG9nS0VJQ0FnSUNIcmEzTU9nEAE,5,a year ago,Terbaik,2025-01-18 08:03:10.694782,2025
ChdDSUhNMG9nS0VJQ0FnSUNjbHBTNXNnRRAB,5,5 years ago,Sudah semakin bagus,2021-01-18 08:03:10.694782,2021
ChZDSUhNMG9nS0VJQ0FnSUNNcFltSkN3EAE,5,6 years ago,Tempatnya sangat bagus,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSURON1p1YnpnRRAB,4,a year ago,Kurang bersih dan kurang asri,2025-01-18 08:03:10.694782,2025
ChdDSUhNMG9nS0VJQ0FnSUM0NmMyUTNBRRAB,3,6 years ago,Perlu dikunjungi untuk alternatif wisata,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUN4OGMzVjVBRRAB,4,2 years ago,Kurang terawat,2024-01-18 08:03:10.694782,2024
ChZDSUhNMG9nS0VJQ0FnSUNLdHRId2F3EAE,5,4 years ago,"A place of outdoor central activities, and central of food and baverages trading",2022-01-18 08:03:10.694782,2022
ChZDSUhNMG9nS0VJQ0FnSUNPLTZLOEJBEAE,5,3 years ago,Base pizza yang empuk bikin ketagihan,2023-01-18 08:03:10.694782,2023
ChdDSUhNMG9nS0VJQ0FnSUNGMjdTT3lRRRAB,4,2 years ago,Bagus buat latian Tari,2024-01-18 08:03:10.694782,2024
ChZDSUhNMG9nS0VJQ0FnSURJcDdlSk1BEAE,5,6 years ago,Sangat indah. Semua tertata rapi,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSURtMXBpUm93RRAB,4,3 years ago,Asri dan rindang banyak pohon2nya,2023-01-18 08:03:10.694782,2023
ChdDSUhNMG9nS0VJQ0FnSUQwX1lyMHlnRRAB,5,6 years ago,Sangat bagus untuk dibuat jalan,2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSUNNaWVIMGF3EAE,5,6 years ago,Bersih.. Adem Ayem.. Nyaman,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSURReWNUZ29RRRAB,5,9 years ago,Saya suka pisang makanya kota ini disebut kota pisang,2017-01-18 08:03:10.694782,2017
ChdDSUhNMG9nS0VJQ0FnSURDeTRfOHV3RRAB,5,Edited 5 years ago,Tempatnya nyaman bersih,2026-01-18 08:03:10.694782,2026
ChdDSUhNMG9nS0VJQ0FnSURBbTdDVjF3RRAB,5,7 years ago,Tempat asyik buat santai,2019-01-18 08:03:10.694782,2019
ChZDSUhNMG9nS0VJQ0FnSURrbnRld2ZBEAE,2,6 years ago,Cocok buat gobrol malam hari,2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSUNBb2JXWWFBEAE,5,7 years ago,Banyak lampu sama dagang di lapangan,2019-01-18 08:03:10.694782,2019
ChdDSUhNMG9nS0VJQ0FnSURZbGUtNzNBRRAB,5,6 years ago,lumajang kota yang di kelilingi air terjun yang sangat indah,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSURJajhYbndRRRAB,4,6 years ago,"Lumayan asri, sejuk, tenang, nyaman",2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSURndWNfTm9nRRAB,5,7 years ago,Sangat bagus luar biasa,2019-01-18 08:03:10.694782,2019
ChZDSUhNMG9nS0VJQ0FnTUNJcHJLT0tBEAE,5,9 months ago,Tahu kocek......,2025-04-18 08:03:10.694782,2025
ChZDSUhNMG9nS0VJQ0FnSUNSME5Mb0dBEAE,5,Edited 2 years ago,"Bagus,rapi,dan bersih",2026-01-18 08:03:10.694782,2026
ChdDSUhNMG9nS0VJQ0FnSURBNTV5SHpRRRAB,5,7 years ago,Lumajang saeeee... bertambah tahun makin siiipppp...,2019-01-18 08:03:10.694782,2019
ChdDSUhNMG9nS0VJQ0FnSURJdkpuU25RRRAB,5,7 years ago,Penting happy,2019-01-18 08:03:10.694782,2019
ChdDSUhNMG9nS0VJQ0FnSUNVaWVucXZRRRAB,5,6 years ago,Tempat alun alun terbaik se jawa timur,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSURFc0xXTWt3RRAB,5,6 years ago,Alun Alun Lumajang adalah destinasi wisata bagi warga lumajang dan sekitarnya,2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSUQtX2N1ZlN3EAE,5,3 years ago,Tempat menyimpan ribuan kenangan,2023-01-18 08:03:10.694782,2023
ChZDSUhNMG9nS0VJQ0FnSUNNdDVEb1h3EAE,5,6 years ago,The best alun2 in east java katanya ehee,2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSUN3cXNlRWVnEAE,5,8 years ago,sangat nyaman buat santai,2018-01-18 08:03:10.694782,2018
ChdDSUhNMG9nS0VJQ0FnSUNXOU9uUm5nRRAB,5,3 years ago,Taman dg view yg indah,2023-01-18 08:03:10.694782,2023
ChdDSUhNMG9nS0VJQ0FnSUNneFpPUnB3RRAB,5,7 years ago,pagelaran seni budaya dan pamit Bupati dan Wakil Bupati,2019-01-18 08:03:10.694782,2019
ChZDSUhNMG9nS0VJQ0FnSURRcFpUUWVREAE,5,8 years ago,Tempat yang luar biasa untuk keluarga,2018-01-18 08:03:10.694782,2018
ChZDSUhNMG9nS0VJQ0FnSUREdy1qb0t3EAE,5,a year ago,Keren tempat nya,2025-01-18 08:03:10.694782,2025
ChdDSUhNMG9nS0VJQ0FnSUQyeGNXSDBBRRAB,5,3 years ago,Alun2 kota tercinta,2023-01-18 08:03:10.694782,2023
ChdDSUhNMG9nS0VJQ0FnSUM0MDZYZ3RBRRAB,4,6 years ago,Tempat hijau ditengah kota😉🌲 …,2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSUNZMGVLU01nEAE,5,6 years ago,Tempatnya enak untuk bersantai,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSURVb0lQdndnRRAB,5,6 years ago,Rapih,2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSUNvbFBDdmV3EAE,5,6 years ago,Makin bagus dan cantik = batik,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSURZNk9XY3NnRRAB,5,6 years ago,Alun alun terindah di jawa timur. . Ter asri. . Ter best lah.,2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSUN0d01TcElREAE,5,a year ago,Terbaik👍🙏 …,2025-01-18 08:03:10.694782,2025
ChdDSUhNMG9nS0VJQ0FnSUNxdGMtUm5nRRAB,5,4 years ago,Tempat yng  ta'kan kulupakan,2022-01-18 08:03:10.694782,2022
ChdDSUhNMG9nS0VJQ0FnSUNJOWR6M2p3RRAB,5,Edited 5 years ago,Pusat pemerintah kabupaten Lumajang  dan Instansi pusat lainnya,2026-01-18 08:03:10.694782,2026
ChZDSUhNMG9nS0VJQ0FnSUNBNlluYWFnEAE,5,7 years ago,The best time for coming is weekend night,2019-01-18 08:03:10.694782,2019
ChdDSUhNMG9nS0VJQ0FnSUNRa3RTXzJ3RRAB,5,8 years ago,Bebas berkreasi bersama keluarga,2018-01-18 08:03:10.694782,2018
ChdDSUhNMG9nS0VJQ0FnSURrbnZEX3pRRRAB,4,6 years ago,"Enak untuk nongkrong siang,sore,malam",2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUQyMl9QVTN3RRAB,5,3 years ago,"Ke sini dulu, baru ke nikahan temen..",2023-01-18 08:03:10.694782,2023
Ci9DQUlRQUNvZENodHljRjlvT2taMWRtRkxja1ZUYTBoall6RmpNbUZwTmpsVGVIYxAB,4,6 months ago,Sip.,2025-07-18 08:03:10.694782,2025
ChZDSUhNMG9nS0VJQ0FnSUNHNU96T01REAE,4,4 years ago,Burungnya besar-besar,2022-01-18 08:03:10.694782,2022
ChZDSUhNMG9nS0VJQ0FnSURPNlltQ1VREAE,5,3 years ago,"Tempat bersih dan nyaman,",2023-01-18 08:03:10.694782,2023
ChdDSUhNMG9nS0VJQ0FnSUNnMnNla3JRRRAB,5,8 years ago,Salah satu tempat yg wajib dikunjungi ketika di lumajang,2018-01-18 08:03:10.694782,2018
ChZDSUhNMG9nS0VJQ0FnSUNla1lubEpnEAE,5,3 years ago,bersihh n nyaman,2023-01-18 08:03:10.694782,2023
ChZDSUhNMG9nS0VJQ0FnSUNFcGJheGRREAE,5,6 years ago,bagus untuk acara bersantai,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSURBNjY2dDdRRRAB,5,7 years ago,Suasananya sejuk n dingin,2019-01-18 08:03:10.694782,2019
ChZDSUhNMG9nS0VOSG5wT0hBOGEtN0lREAE,5,Edited 4 months ago,Nyaman,2026-01-18 08:03:10.694782,2026
ChdDSUhNMG9nS0VJQ0FnSURVMDkybXl3RRAB,5,6 years ago,Bagus dan lebih tingkatkan lagi,2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSUNVNzZXSUxREAE,5,6 years ago,Pusat kota.  Tempat nyatai buat keluarga,2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSUNwcmZUMFVBEAE,5,2 years ago,Keren sih,2024-01-18 08:03:10.694782,2024
ChZDSUhNMG9nS0VJQ0FnSUNrd1lfUVFBEAE,5,6 years ago,Indah dan nyaman buat nongkrong,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSURzbEktdm1BRRAB,5,Edited 5 years ago,Penataan areanya sangat baik,2026-01-18 08:03:10.694782,2026
ChZDSUhNMG9nS0VJQ0FnSUNvOTY3LWN3EAE,5,6 years ago,bagus tempatny dan bersih,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUMwdnA2SjJ3RRAB,5,6 years ago,Sekarang tempat ini sangat asyik,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUMxOUxiNGtnRRAB,5,2 years ago,makin banyak hiasannya,2024-01-18 08:03:10.694782,2024
ChZDSUhNMG9nS0VJQ0FnSURxNHZyVmZREAE,4,4 years ago,Cakep buat nyantai,2022-01-18 08:03:10.694782,2022
ChdDSUhNMG9nS0VJQ0FnSURVOWFMS3lRRRAB,5,6 years ago,Sudah lebih baik daripada tahun-tahun sebelumnya,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSURpdk12SzdnRRAB,5,5 years ago,Tempatnya bagus,2021-01-18 08:03:10.694782,2021
ChZDSUhNMG9nS0VJQ0FnSURJLWZYQk53EAE,3,6 years ago,Cukup unt rehat sejenak...,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUNnbmN5X3FBRRAB,5,7 years ago,Makanannya enak enak,2019-01-18 08:03:10.694782,2019
ChdDSUhNMG9nS0VJQ0FnSUNRaWQ2dmxRRRAB,4,Edited 7 years ago,semakin lama semakin enjoy untuk terapi,2026-01-18 08:03:10.694782,2026
ChdDSUhNMG9nS0VJQ0FnSURaLXJyQnlBRRAB,5,2 years ago,oke tempatnya,2024-01-18 08:03:10.694782,2024
ChdDSUhNMG9nS0VJQ0FnSURBcTlER3RRRRAB,5,8 years ago,"Tempat yang indah untuk rekreasi keluarga"",.,.,""",2018-01-18 08:03:10.694782,2018
ChdDSUhNMG9nS0VJQ0FnSURDdWRleHV3RRAB,5,5 years ago,"Musim pandemi, alun alun ditutup untuk umum",2021-01-18 08:03:10.694782,2021
ChdDSUhNMG9nS0VJQ0FnSURJNFpTcnd3RRAB,5,7 years ago,Salah satu alun alun terbaik se Indonesia,2019-01-18 08:03:10.694782,2019
ChZDSUhNMG9nS0VJQ0FnSURRbloySWFnEAE,5,8 years ago,The best,2018-01-18 08:03:10.694782,2018
ChZDSUhNMG9nS0VJQ0FnSURCd05pQUlnEAE,5,3 years ago,sangat menarik,2023-01-18 08:03:10.694782,2023
ChZDSUhNMG9nS0VJQ0FnSUMwMUwtcU5REAE,5,6 years ago,Sejuk tempat nya nyaman,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUNzcXJ2RHNRRRAB,5,5 years ago,Hmmmm mantaap bersih.. Dan. Rapi... 💖💖💖💖👍👍👍👍🙏🙏🙏🙏😎 …,2021-01-18 08:03:10.694782,2021
ChdDSUhNMG9nS0VJV2lrc0tvMHJDbHp3RRAB,4,7 months ago,Adem,2025-06-18 08:03:10.694782,2025
ChZDSUhNMG9nS0VJQ0FnSUNZeTczaVJ3EAE,5,6 years ago,Bagus tata letaknya,2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSUR3ck9mWFRnEAE,5,7 years ago,Tambah bagus & nyaman untuk nongkrong.,2019-01-18 08:03:10.694782,2019
ChdDSUhNMG9nS0VJQ0FnSUMybWVpVzdRRRAB,3,3 years ago,Lumayan saat malam,2023-01-18 08:03:10.694782,2023
ChdDSUhNMG9nS0VJQ0FnSUNha05TVzlRRRAB,4,4 years ago,Seger² waktu subuh hari🤗 …,2022-01-18 08:03:10.694782,2022
ChdDSUhNMG9nS0VJQ0FnSUNYajhHSGlRRRAB,5,a year ago,Bagus..,2025-01-18 08:03:10.694782,2025
ChZDSUhNMG9nS0VJQ0FnSUR5LTV6Z0JBEAE,5,4 years ago,tmptnya nyaman,2022-01-18 08:03:10.694782,2022
ChdDSUhNMG9nS0VJQ0FnSURzMHJhMzdRRRAB,5,5 years ago,Favorit taman bermain anak anak saya,2021-01-18 08:03:10.694782,2021
ChZDSUhNMG9nS0VJQ0FnSUNxdG9TZUxnEAE,4,4 years ago,Tempatnya bersih dan rapi,2022-01-18 08:03:10.694782,2022
ChdDSUhNMG9nS0VJQ0FnSUNxaGNpRXNRRRAB,5,4 years ago,Keren,2022-01-18 08:03:10.694782,2022
ChZDSUhNMG9nS0VJQ0FnSUNxNnNMU2FREAE,5,Edited 4 years ago,fasilitas umum alun-alun sangat lengkap,2026-01-18 08:03:10.694782,2026
ChZDSUhNMG9nS0VJQ0FnSUNVd05mdlZ3EAE,1,6 years ago,Toiletnya sangat memprihatinkan,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUN6czlPNTdRRRAB,5,a year ago,Wahana bermain dan olahraga,2025-01-18 08:03:10.694782,2025
ChdDSUhNMG9nS0VJQ0FnSUNFZzdUdnlRRRAB,5,6 years ago,"Tempat yang sejuk, dan alun alun yang luas",2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSURjd0lXOUNnEAE,5,5 years ago,Tempat yang bagus untuk bermain,2021-01-18 08:03:10.694782,2021
ChZDSUhNMG9nS0VJQ0FnSURTNWJHektREAE,4,5 years ago,Joging,2021-01-18 08:03:10.694782,2021
ChZDSUhNMG9nS0VJQ0FnSURRcnBpWklBEAE,4,8 years ago,Nonton air mancur plus dancing laser,2018-01-18 08:03:10.694782,2018
ChZDSUhNMG9nS0VJQ0FnSURTeFpEeFhnEAE,5,5 years ago,Pusat kota n tempat bermain di Kabupaten Lumajang,2021-01-18 08:03:10.694782,2021
ChZDSUhNMG9nS0VJQ0FnSUM0LWJIcFZBEAE,4,6 years ago,"Cocok buat pasangan muda mudi,,",2020-01-18 08:03:10.694782,2020
ChZDSUhNMG9nS0VJQ0FnSURabk5maVRREAE,5,2 years ago,Sangat tenang dan nyaman,2024-01-18 08:03:10.694782,2024
ChZDSUhNMG9nS0VJQ0FnSURRd1AtYWVREAE,4,7 years ago,Gak panas dan lumayan bersih.,2019-01-18 08:03:10.694782,2019
ChdDSUhNMG9nS0VJQ0FnSUM0bklDNDZBRRAB,5,6 years ago,Its green and full of playground for child and adults too,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUNDMGR5czdnRRAB,5,5 years ago,Selamat Sore Senja,2021-01-18 08:03:10.694782,2021
ChZDSUhNMG9nS0VJQ0FnSUN1OEktNlVREAE,5,3 years ago,Salah satu alun alun terbaik se Indonesia,2023-01-18 08:03:10.694782,2023
ChdDSUhNMG9nS0VJQ0FnSURBeE9tcWx3RRAB,4,7 years ago,"Tempatnya yg asri,",2019-01-18 08:03:10.694782,2019
ChZDSUhNMG9nS0VJQ0FnSUNBLTRtMExREAE,5,8 years ago,Bagus buat selfie,2018-01-18 08:03:10.694782,2018
ChdDSUhNMG9nS0VJQ0FnSUQweE5hbHp3RRAB,5,6 years ago,keren air mancurnya,2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUNtOWR5Vmt3RRAB,5,4 years ago,Sejuk,2022-01-18 08:03:10.694782,2022
ChdDSUhNMG9nS0VJQ0FnSUNtaE9DcGxRRRAB,3,4 years ago,Alun alun kota Lumajang tempatnya bersih dan asri,2022-01-18 08:03:10.694782,2022
ChdDSUhNMG9nS0VJQ0FnSURXOEtEY3h3RRAB,5,3 years ago,"Alun"" sangat bersih",2023-01-18 08:03:10.694782,2023
ChdDSUhNMG9nS0VJQ0FnSURNeXFEejd3RRAB,4,6 years ago,"Tempatnya nyaman,sejuk",2020-01-18 08:03:10.694782,2020
ChdDSUhNMG9nS0VJQ0FnSUNBNmR1djlBRRAB,5,8 years ago,Tempatnya terbuka dan nyaman,2018-01-18 08:03:10.694782,2018
ChZDSUhNMG9nS0VJQ0FnSUMzOE11X0pnEAE,5,a year ago,Indah nyaman,2025-01-18 08:03:10.694782,2025
ChdDSUhNMG9nS0VPVHQtTFBtdjRfX21RRRAB,5,7 months ago,Kota kelahirran,2025-06-18 08:03:10.694782,2025
ChZDSUhNMG9nS0VJQ0FnSUNqbU9mTElREAE,5,a year ago,Sangat membantu,2025-01-18 08:03:10.694782,2025
ChdDSUhNMG9nS0VJQ0FnSURTNGEzNTFRRRAB,4,5 years ago,Tempat hiburannya anak Lumajang,2021-01-18 08:03:10.694782,2021
ChZDSUhNMG9nS0VJQ0FnSUNUN2NleFpnEAE,5,a year ago,"Indah, bersih, rapi, dan",2025-01-18 08:03:10.694782,2025
ChZDSUhNMG9nS0VJQ0FnSURJdW9UbFV3EAE,5,7 years ago,Tempatnya asik buat jogging,2019-01-18 08:03:10.694782,2019
ChdDSUhNMG9nS0VJQ0FnSURJMHJud3RRRRAB,5,Edited 2 years ago,Good place for enjoy end of week,2026-01-18 08:03:10.694782,2026
ChdDSUhNMG9nS0VJQ0FnSUNxOXJXYnBnRRAB,5,4 years ago,Tambah bagus saja tempatnya,2022-01-18 08:03:10.694782,2022
